id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
8516555,746785,1005,0.0,"",49,"","","","",""
8516567,746785,2009,0.017,"",4,"","","","",""
8516511,746785,1313,0.02,4,1,0.019,0.021,0.02,"",2009
8516514,746785,1406,0.014,4,1,0.014,0.015,0.014,"",2009
8516488,746785,1259,0.003,4,1,0.003,0.003,0.003,"",2009
8516521,746785,1105,30.0,1,1,"","",30.0,"",2009
8516486,746785,1180,78.7,1,1,"","",78.7,"",2009
8516524,746785,1130,0.11,1,1,"","",0.11,"",2009
8516537,746785,1278,0.004,4,1,0.004,0.005,0.004,"",2009
8516549,746785,1404,0.175,4,1,0.168,0.178,0.177,"",2009
8516545,746785,1317,0.002,4,1,0.002,0.002,0.002,"",2009
8516484,746785,1170,1.4,1,1,"","",1.4,"",2009
8516530,746785,1257,0.144,"",4,"","","","",""
8516520,746785,1101,0.01,4,1,0.009,0.01,0.009,"",2009
8516529,746785,1253,104.0,4,1,89.0,111.0,108.0,"",2009
8516479,746785,1125,0.01,1,1,"","",0.01,"",2009
8516487,746785,1198,12.3,1,1,"","",12.3,"",2009
8516512,746785,1314,0.372,4,1,0.324,0.466,0.35,"",2009
8516505,746785,1293,3.49,"",4,"","","","",""
8516552,746785,1411,0.031,4,1,0.03,0.032,0.031,"",2009
8516577,746785,2026,0.02,"",4,"","","","",""
8516532,746785,1261,0.001,4,1,0.0,0.002,0.0,"",2009
8516578,746785,1085,10.4,"",4,"","","","",""
13338540,746785,2047,213,"",1,"","","","",""
13338442,746785,2048,220,"",49,"","","","",""
8518339,746952,1292,1.6,6,1,1.01,2.11,1.54,"",2018
8518318,746952,1271,0.059,23,1,0.052,0.076,0.059,"",2018
8518355,746952,1013,0.0,23,1,0.0,0.0,0.0,"",2018
8518354,746952,1011,1.8,23,1,0.0,4.02,1.76,"",2018
8518344,746952,1098,0.041,23,1,0.0,0.074,0.048,"",2018
8518379,746952,1008,121.0,"",49,"","","","",""
8518321,746952,1273,0.002,23,1,0.001,0.003,0.002,"",2018
8518329,746952,1272,0.001,23,1,0.0,0.002,0.001,"",2018
8518309,746952,2019,0.0,23,1,0.0,0.0,0.0,"",2018
8518292,746952,2009,0.001,23,1,0.0,0.001,0.001,"",2018
8518289,746952,1263,0.003,23,1,0.002,0.006,0.003,"",2018
8518316,746952,1414,0.0,23,1,0.0,0.0,0.0,"",2018
8518341,746952,1258,1.25,6,1,0.89,1.64,1.18,"",2018
8518301,746952,1266,0.367,23,1,0.236,0.54,0.368,"",2018
8518298,746952,1303,0.0,23,1,0.0,0.001,0.0,"",2018
8518293,746952,1281,0.0,23,1,0.0,0.0,0.0,"",2018
8518358,746952,1002,3.14,23,1,2.74,3.89,3.12,"",2018
8518347,746952,1101,0.015,23,1,0.0,0.045,0.014,"",2018
8518314,746952,1313,0.017,23,1,0.011,0.029,0.016,"",2018
8518356,746952,1014,0.0,23,1,0.0,0.0,0.0,"",2018
8518308,746952,1404,0.016,23,1,0.008,0.038,0.013,"",2018
8518307,746952,1321,0.002,23,1,0.0,0.002,0.002,"",2018
8518288,746952,1335,0.0,23,1,0.0,0.0,0.0,"",2018
8518370,746952,2018,0.018,"",4,"","","","",""
8518362,746952,1063,2.2,"",4,"","","","",""
8518328,746952,1280,0.006,23,1,0.004,0.009,0.005,"",2018
8518340,746952,1293,0.675,6,1,0.55,0.88,0.63,"",2019
8518372,746952,2022,0.059,"",4,"","","","",""
8518290,746952,2008,0.0,23,1,0.0,0.0,0.0,"",2018
8518296,746952,1265,0.733,23,1,0.476,1.0,0.736,"",2018
8518369,746952,2016,0.479,"",4,"","","","",""
8518304,746952,1311,0.002,23,1,0.0,0.005,0.003,"",2018
8518378,746952,1005,2.36,"",49,"","","","",""
8518357,746952,1010,0.4,23,1,0.0,1.77,0.0,"",2018
8518287,746952,1262,0.004,23,1,0.002,0.012,0.003,"",2018
8518343,746952,1087,6.0,23,1,4.0,8.0,6.0,"",2018
8518291,746952,1264,0.043,23,1,0.027,0.057,0.044,"",2018
8518351,746952,1095,1.76,23,1,1.42,2.23,1.72,"",2018
8518363,746952,1003,19.6,"",49,17.1,24.3,19.5,"",""
8518312,746952,2012,0.023,23,1,0.014,0.033,0.024,"",2018
8518342,746952,1257,0.017,6,1,0.01,0.04,0.01,"",2018
8518359,746952,1004,3.68,23,1,2.7,5.0,3.56,"",2018
8518371,746952,2020,0.011,"",4,"","","","",""
8518364,746952,1329,0.01,"",4,"","","","",""
8518376,746952,2026,0.017,"",4,"","","","",""
8518367,746952,1317,0.0,"",4,"","","","",""
8518380,746952,1062,507.0,"",49,"","","","",""
8518297,746952,1314,0.086,23,1,0.052,0.112,0.087,"",2018
8518319,746952,1278,0.001,23,1,0.0,0.002,0.001,"",2018
8518323,746952,2014,0.0,23,1,0.0,0.001,0.0,"",2018
8518294,746952,1299,0.002,23,1,0.002,0.004,0.002,"",2018
8518335,746952,1260,0.0,23,1,0.0,0.001,0.0,"",2018
8518366,746952,1331,0.0,"",4,"","","","",""
8518338,746952,2005,0.0,23,1,0.0,0.0,0.0,"",2018
8518322,746952,2015,0.0,23,1,0.0,0.001,0.0,"",2018
8518326,746952,2021,0.0,23,1,0.0,0.0,0.0,"",2018
8518333,746952,1259,0.0,23,1,0.0,0.002,0.0,"",2018
8518295,746952,1333,0.0,23,1,0.0,0.0,0.0,"",2018
8518315,746952,1405,0.003,23,1,0.0,0.006,0.002,"",2018
8518365,746952,1330,0.001,"",4,"","","","",""
8518368,746952,2010,0.007,"",4,"","","","",""
8518306,746952,1306,0.001,23,1,0.0,0.005,0.001,"",2018
8518373,746952,2023,0.001,"",4,"","","","",""
8518300,746952,1323,0.007,23,1,0.001,0.024,0.006,"",2018
8518317,746952,1406,0.008,23,1,0.007,0.011,0.008,"",2018
8518334,746952,2003,0.0,23,1,0.0,0.0,0.0,"",2018
8518302,746952,1315,1.38,23,1,0.888,1.95,1.39,"",2018
8518331,746952,1301,0.0,23,1,0.0,0.001,0.0,"",2018
8518353,746952,1075,0.0,6,1,0.0,0.0,0.0,"",2018
8518330,746952,2007,0.0,23,1,0.0,0.0,0.0,"",2018
8518305,746952,1316,0.477,23,1,0.334,0.725,0.437,"",2018
8518360,746952,1007,3.63,23,1,2.64,4.47,3.74,"",2018
8518303,746952,1304,0.009,23,1,0.003,0.03,0.008,"",2018
8518327,746952,1411,0.01,23,1,0.007,0.012,0.01,"",2018
8518325,746952,1334,0.0,23,1,0.0,0.0,0.0,"",2018
8518310,746952,1276,0.0,23,1,0.0,0.0,0.0,"",2018
8518374,746952,2024,0.006,"",4,"","","","",""
8518346,746952,1090,20.3,23,1,18.2,23.4,20.2,"",2018
8518345,746952,1089,0.86,23,1,0.57,1.65,0.8,"",2018
8518336,746952,2004,0.0,23,1,0.0,0.0,0.0,"",2018
8518337,746952,1261,0.001,23,1,0.0,0.001,0.001,"",2018
8518348,746952,1091,246.0,23,1,167.0,310.0,267.0,"",2018
8518324,746952,1305,0.0,23,1,0.0,0.0,0.0,"",2018
8518375,746952,2025,0.001,"",4,"","","","",""
8518350,746952,1093,1030.0,23,1,821.0,1260.0,980.0,"",2018
8518377,746952,1085,3.54,"",4,"","","","",""
8518313,746952,2013,0.0,23,1,0.0,0.0,0.0,"",2018
8518332,746952,1312,0.0,23,1,0.0,0.0,0.0,"",2018
8518349,746952,1092,484.0,23,1,285.0,846.0,346.0,"",2018
8518311,746952,1267,0.005,23,1,0.002,0.008,0.005,"",2018
8518320,746952,2006,0.0,23,1,0.0,0.0,0.0,"",2018
8518352,746952,1012,0.0,23,1,0.0,0.0,0.0,"",2018
8518361,746952,1051,70.7,23,1,62.1,74.7,71.2,"",2018
8518299,746952,1300,0.008,23,1,0.005,0.014,0.008,"",2018
13338564,746952,2047,121,"",1,"","","","",""
13338459,746952,2048,126,"",49,"","","","",""
8523875,747429,1258,17.7,68,1,16.4,18.8,17.7,"",2017
8523871,747429,1093,1600.0,73,1,1240.0,1860.0,1610.0,"",2017
8523918,747429,1314,0.367,73,1,0.02,0.476,0.366,"",2017
8523891,747429,1272,0.001,73,1,0.0,0.008,0.001,"",2017
8523955,747429,1085,26.6,"",4,"","","","",""
8523902,747429,1273,0.016,73,1,0.012,0.02,0.016,"",2017
8523943,747429,1330,0.175,"",4,"","","","",""
8523911,747429,1311,0.123,73,1,0.092,0.168,0.122,"",2017
8523874,747429,1293,1.23,68,1,0.92,1.53,1.33,"",2019
8523905,747429,1267,0.041,73,1,0.035,0.05,0.041,"",2017
8523944,747429,1331,0.003,"",4,"","","","",""
8523894,747429,2006,0.004,73,1,0.0,0.008,0.003,"",2017
8523873,747429,1257,1.01,68,1,0.89,1.13,1.01,"",2017
8523924,747429,1316,0.936,73,1,0.688,1.21,0.966,"",2017
8523883,747429,1414,0.0,73,1,0.0,0.0,0.0,"",2017
8523946,747429,2010,0.052,"",4,"","","","",""
8523950,747429,2022,0.042,"",4,"","","","",""
8523958,747429,1062,1570.0,"",49,"","","","",""
8523900,747429,1278,0.009,73,1,0.006,0.012,0.009,"",2017
8523909,747429,1281,0.047,73,1,0.042,0.059,0.047,"",2017
8523945,747429,1317,0.002,"",4,"","","","",""
8523908,747429,2012,0.049,73,1,0.042,0.056,0.049,"",2017
8523925,747429,1264,2.75,73,1,2.46,3.05,2.74,"",2017
8523912,747429,1306,0.175,73,1,0.155,0.191,0.176,"",2017
8523866,747429,1089,0.24,73,1,0.0,3.54,0.19,"",2017
8523901,747429,1280,0.017,73,1,0.0,0.022,0.017,"",2017
8523878,747429,2004,0.0,73,1,0.0,0.0,0.0,"",2017
8523888,747429,2014,0.002,73,1,0.0,0.004,0.002,"",2017
8523926,747429,1266,3.02,73,1,2.64,3.34,3.01,"",2017
8523868,747429,1101,0.018,73,1,0.0,0.07,0.02,"",2017
8523864,747429,1087,508.0,73,1,430.0,611.0,504.0,"",2017
8523895,747429,1313,0.006,73,1,0.004,0.008,0.006,"",2017
8523876,747429,1292,6.62,68,1,6.08,7.19,6.6,"",2017
8523898,747429,1321,0.01,73,1,0.006,0.016,0.01,"",2017
8523889,747429,1405,0.001,73,1,0.0,0.002,0.001,"",2017
8523948,747429,2018,0.153,"",4,"","","","",""
8523936,747429,1012,0.0,70,1,0.0,0.0,0.0,"",2017
8523928,747429,1265,8.3,73,1,7.65,8.98,8.25,"",2017
8523940,747429,1063,3.76,"",4,"","","","",""
8523932,747429,1002,2.74,73,1,2.31,3.3,2.73,"",2017
8523885,747429,2007,0.0,73,1,0.0,0.0,0.0,"",2017
8523934,747429,1013,3.62,70,1,0.72,6.34,3.68,"",2017
8523920,747429,1259,0.656,73,1,0.567,0.7,0.656,"",2017
8523904,747429,1406,0.034,73,1,0.026,0.039,0.034,"",2017
8523937,747429,1075,0.12,65,1,0.0,0.32,0.16,"",2017
8523954,747429,2026,0.006,"",4,"","","","",""
8523942,747429,1329,0.832,"",4,"","","","",""
8523896,747429,1276,0.005,73,1,0.0,0.008,0.005,"",2017
8523872,747429,1095,2.45,73,1,1.82,3.26,2.36,"",2017
8523957,747429,1008,375.0,"",49,"","","","",""
8523931,747429,1051,39.5,73,1,37.1,40.6,39.6,"",2017
8523907,747429,1323,0.052,73,1,0.044,0.063,0.052,"",2017
8523884,747429,1305,0.0,73,1,0.0,0.0,0.0,"",2017
8523949,747429,2020,0.035,"",4,"","","","",""
8523919,747429,1260,0.526,73,1,0.487,0.556,0.525,"",2017
8523947,747429,2016,1.06,"",4,"","","","",""
8523881,747429,1333,0.0,73,1,0.0,0.0,0.0,"",2017
8523880,747429,1335,0.0,73,1,0.0,0.0,0.0,"",2017
8523933,747429,1004,31.1,73,1,29.1,33.8,31.1,"",2017
8523923,747429,1263,0.856,73,1,0.0,0.97,0.871,"",2017
8523953,747429,2025,0.001,"",4,"","","","",""
8523938,747429,1014,0.0,70,1,0.0,0.0,0.0,"",2017
8523913,747429,1300,0.172,73,1,0.149,0.192,0.172,"",2017
8523887,747429,2015,0.0,73,1,0.0,0.002,0.0,"",2017
8523869,747429,1091,380.0,73,1,323.0,482.0,364.0,"",2017
8523906,747429,1271,0.042,73,1,0.036,0.048,0.042,"",2017
8523915,747429,2009,0.215,73,1,0.0,0.272,0.212,"",2017
8523921,747429,1304,0.698,73,1,0.6,0.819,0.7,"",2017
8523910,747429,1303,0.087,73,1,0.073,0.104,0.087,"",2017
8523899,747429,1301,0.008,73,1,0.006,0.009,0.007,"",2017
8523882,747429,2013,0.0,73,1,0.0,0.0,0.0,"",2017
8523865,747429,1098,0.042,73,1,0.0,1.5,0.023,"",2017
8523916,747429,1299,0.295,73,1,0.256,0.34,0.292,"",2017
8523879,747429,2005,0.0,73,1,0.0,0.0,0.0,"",2017
8523893,747429,1334,0.002,73,1,0.0,0.006,0.002,"",2017
8523877,747429,2003,0.0,73,1,0.0,0.0,0.0,"",2017
8523941,747429,1003,17.5,"",49,14.7,21.0,17.4,"",""
8523956,747429,1005,6.35,"",49,"","","","",""
8523903,747429,2008,0.016,73,1,0.0,0.024,0.017,"",2017
8523935,747429,1010,0.0,70,1,0.0,0.0,0.0,"",2017
8523886,747429,2021,0.0,73,1,0.0,0.001,0.0,"",2017
8523951,747429,2023,0.009,"",4,"","","","",""
8523890,747429,1312,0.001,73,1,0.0,0.002,0.001,"",2017
8523929,747429,1100,54.1,13,1,39.5,97.8,45.5,"",2017
8523930,747429,1007,5.57,73,1,4.8,6.38,5.61,"",2017
8523952,747429,2024,0.017,"",4,"","","","",""
8523914,747429,1404,0.143,73,1,0.103,0.183,0.153,"",2017
8523867,747429,1090,25.0,73,1,19.8,29.3,25.5,"",2017
8523892,747429,2019,0.003,73,1,0.0,0.005,0.003,"",2017
8523897,747429,1411,0.007,73,1,0.005,0.009,0.007,"",2017
8523939,747429,1011,0.01,70,1,0.0,0.22,0.0,"",2017
8523927,747429,1315,5.9,73,1,5.42,6.39,5.89,"",2017
8523870,747429,1092,173.0,73,1,87.0,248.0,184.0,"",2017
8523922,747429,1262,0.759,73,1,0.667,0.825,0.759,"",2017
8523917,747429,1261,0.327,73,1,0.293,0.371,0.327,"",2017
13338565,747429,2047,375,"",1,"","","","",""
13338460,747429,2048,373,"",49,"","","","",""
8523969,747430,1092,1490.0,2,1,1470.0,1500.0,1490.0,"",2016
8523966,747430,1097,52.5,2,1,50.0,55.0,52.5,"",2016
8523962,747430,1079,4.3,2,1,4.3,4.3,4.3,"",2016
8523963,747430,1009,35.4,2,1,34.8,36.0,35.4,"",2016
8523974,747430,1091,548.0,2,1,527.0,570.0,548.0,"",2016
8523972,747430,1102,468.0,2,1,397.0,540.0,468.0,"",2016
8523975,747430,1094,232.0,2,1,225.0,239.0,232.0,"",2016
8523970,747430,1090,178.0,2,1,163.0,192.0,178.0,"",2016
8523976,747430,1095,3.82,2,1,3.66,3.98,3.82,"",2016
8523964,747430,1137,1210.0,2,1,1110.0,1320.0,1210.0,"",2016
8523973,747430,1146,242.0,2,1,218.0,265.0,242.0,"",2016
8523961,747430,1004,1.04,2,1,1.01,1.07,1.04,"",2016
8523959,747430,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8523967,747430,1098,1.04,2,1,0.985,1.09,1.04,"",2016
8523960,747430,1003,25.5,2,1,24.9,26.0,25.5,"",2016
8523968,747430,1089,6.27,2,1,6.1,6.45,6.27,"",2016
8523971,747430,1101,2.05,2,1,1.94,2.16,2.05,"",2016
8523965,747430,1087,193.0,2,1,186.0,200.0,193.0,"",2016
8523980,747431,1079,4.0,2,1,4.0,4.1,4.0,"",2016
8523979,747431,1004,1.16,2,1,1.13,1.19,1.16,"",2016
8523977,747431,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8523983,747431,1087,148.0,2,1,144.0,151.0,148.0,"",2016
8523984,747431,1097,56.5,2,1,56.0,57.0,56.5,"",2016
8523985,747431,1098,0.959,2,1,0.944,0.974,0.959,"",2016
8523978,747431,1003,21.3,2,1,21.2,21.3,21.3,"",2016
8523986,747431,1089,5.05,2,1,4.64,5.46,5.05,"",2016
8523987,747431,1092,1540.0,2,1,1540.0,1550.0,1540.0,"",2016
8523981,747431,1009,39.7,2,1,39.6,39.7,39.7,"",2016
8523982,747431,1137,1320.0,2,1,1250.0,1390.0,1320.0,"",2016
8523993,747431,1094,204.0,2,1,197.0,210.0,204.0,"",2016
8523994,747431,1095,2.84,2,1,2.76,2.92,2.84,"",2016
8523988,747431,1090,152.0,2,1,148.0,156.0,152.0,"",2016
8523991,747431,1146,278.0,2,1,269.0,288.0,278.0,"",2016
8523990,747431,1102,488.0,2,1,428.0,547.0,488.0,"",2016
8523992,747431,1091,380.0,2,1,356.0,404.0,380.0,"",2016
8523989,747431,1101,1.93,2,1,1.91,1.94,1.93,"",2016
8524008,747432,1102,340.0,2,1,339.0,340.0,340.0,"",2016
8523997,747432,1004,0.86,2,1,0.85,0.87,0.86,"",2016
8524011,747432,1094,212.0,2,1,200.0,225.0,212.0,"",2016
8524009,747432,1146,172.0,2,1,151.0,192.0,172.0,"",2016
8523998,747432,1079,4.0,2,1,3.9,4.1,4.0,"",2016
8524006,747432,1090,182.0,2,1,174.0,189.0,182.0,"",2016
8524001,747432,1087,180.0,2,1,179.0,182.0,180.0,"",2016
8524007,747432,1101,1.7,2,1,1.63,1.76,1.7,"",2016
8524000,747432,1137,1150.0,2,1,1110.0,1180.0,1150.0,"",2016
8524010,747432,1091,439.0,2,1,427.0,451.0,439.0,"",2016
8524004,747432,1089,4.47,2,1,4.29,4.65,4.47,"",2016
8524002,747432,1097,39.5,2,1,36.0,43.0,39.5,"",2016
8523996,747432,1003,23.3,2,1,23.3,23.4,23.3,"",2016
8524005,747432,1092,1490.0,2,1,1460.0,1520.0,1490.0,"",2016
8523995,747432,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8524003,747432,1098,0.864,2,1,0.809,0.92,0.864,"",2016
8524012,747432,1095,3.42,2,1,3.35,3.49,3.42,"",2016
8523999,747432,1009,40.0,2,1,39.3,40.6,40.0,"",2016
8524013,747433,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8524016,747433,1079,4.1,2,1,4.1,4.1,4.1,"",2016
8524025,747433,1101,1.87,2,1,1.85,1.89,1.87,"",2016
8524019,747433,1087,158.0,2,1,157.0,160.0,158.0,"",2016
8524014,747433,1003,25.6,2,1,25.0,26.1,25.6,"",2016
8524030,747433,1095,3.71,2,1,3.63,3.8,3.71,"",2016
8524026,747433,1102,1150.0,2,1,1040.0,1250.0,1150.0,"",2016
8524017,747433,1009,37.2,2,1,36.4,37.9,37.2,"",2016
8524027,747433,1146,256.0,2,1,239.0,274.0,256.0,"",2016
8524028,747433,1091,543.0,2,1,539.0,547.0,543.0,"",2016
8524029,747433,1094,254.0,2,1,253.0,255.0,254.0,"",2016
8524015,747433,1004,1.12,2,1,1.11,1.12,1.12,"",2016
8524023,747433,1092,1580.0,2,1,1560.0,1600.0,1580.0,"",2016
8524024,747433,1090,158.0,2,1,157.0,158.0,158.0,"",2016
8524022,747433,1089,4.7,2,1,4.63,4.77,4.7,"",2016
8524020,747433,1097,55.0,2,1,54.0,56.0,55.0,"",2016
8524021,747433,1098,1.03,2,1,1.03,1.04,1.03,"",2016
8524018,747433,1137,1040.0,2,1,1030.0,1050.0,1040.0,"",2016
8524031,747434,1051,0.0,8,1,0.0,0.0,0.0,"",2016
8524036,747434,1137,1240.0,8,1,918.0,1480.0,1280.0,"",2016
8524032,747434,1003,26.8,8,1,25.4,28.1,26.5,"",2016
8524042,747434,1090,198.0,8,1,177.0,222.0,197.0,"",2016
8524043,747434,1101,2.16,8,1,2.03,2.28,2.14,"",2016
8524046,747434,1091,555.0,8,1,475.0,632.0,560.0,"",2016
8524039,747434,1098,1.1,8,1,0.878,1.34,1.15,"",2016
8524045,747434,1146,166.0,8,1,107.0,262.0,154.0,"",2016
8524048,747434,1095,3.5,8,1,2.74,3.97,3.53,"",2016
8524034,747434,1079,4.4,8,1,4.1,4.7,4.4,"",2016
8524035,747434,1009,36.0,8,1,33.7,38.5,35.9,"",2016
8524041,747434,1092,1620.0,8,1,1520.0,1760.0,1620.0,"",2016
8524040,747434,1089,5.85,8,1,3.95,8.79,5.48,"",2016
8524033,747434,1004,1.14,8,1,0.98,1.34,1.12,"",2016
8524038,747434,1097,43.5,8,1,24.0,59.0,42.0,"",2016
8524037,747434,1087,178.0,8,1,155.0,197.0,180.0,"",2016
8524044,747434,1102,804.0,8,1,438.0,1300.0,765.0,"",2016
8524047,747434,1094,262.0,8,1,240.0,281.0,264.0,"",2016
8524049,747435,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8524064,747435,1091,571.0,2,1,558.0,584.0,571.0,"",2016
8524056,747435,1097,58.5,2,1,46.0,71.0,58.5,"",2016
8524060,747435,1090,178.0,2,1,177.0,180.0,178.0,"",2016
8524055,747435,1087,98.0,2,1,97.0,98.0,98.0,"",2016
8524061,747435,1101,1.69,2,1,1.62,1.75,1.69,"",2016
8524051,747435,1004,1.28,2,1,1.22,1.33,1.28,"",2016
8524057,747435,1098,0.932,2,1,0.889,0.974,0.932,"",2016
8524052,747435,1079,4.3,2,1,4.3,4.4,4.3,"",2016
8524058,747435,1089,7.29,2,1,7.23,7.35,7.29,"",2016
8524054,747435,1137,931.0,2,1,926.0,936.0,931.0,"",2016
8524065,747435,1094,228.0,2,1,226.0,229.0,228.0,"",2016
8524053,747435,1009,37.6,2,1,36.7,38.5,37.6,"",2016
8524062,747435,1102,534.0,2,1,483.0,585.0,534.0,"",2016
8524066,747435,1095,3.23,2,1,2.92,3.54,3.23,"",2016
8524059,747435,1092,1230.0,2,1,1030.0,1420.0,1230.0,"",2016
8524063,747435,1146,120.0,2,1,106.0,135.0,120.0,"",2016
8524050,747435,1003,24.6,2,1,24.4,24.7,24.6,"",2016
8524082,747436,1094,257.0,4,1,248.0,264.0,258.0,"",2016
8524084,747436,1089,5.87,3,1,4.75,7.74,5.1,"",2016
8524070,747436,1079,4.5,4,1,4.3,4.7,4.4,"",2016
8524083,747436,1095,3.36,4,1,2.94,3.56,3.47,"",2016
8524079,747436,1102,962.0,4,1,467.0,1430.0,974.0,"",2016
8524080,747436,1146,177.0,4,1,101.0,276.0,165.0,"",2016
8524075,747436,1098,1.04,4,1,0.925,1.14,1.04,"",2016
8524078,747436,1101,1.93,4,1,1.77,2.08,1.94,"",2016
8524071,747436,1009,36.0,4,1,34.4,38.4,35.5,"",2016
8524069,747436,1004,1.44,4,1,1.33,1.52,1.46,"",2016
8524077,747436,1090,179.0,4,1,165.0,200.0,176.0,"",2016
8524072,747436,1137,1160.0,4,1,1030.0,1270.0,1170.0,"",2016
8524068,747436,1003,25.2,4,1,24.7,25.8,25.0,"",2016
8524081,747436,1091,535.0,4,1,457.0,614.0,534.0,"",2016
8524076,747436,1092,1390.0,4,1,1060.0,1620.0,1430.0,"",2016
8524073,747436,1087,194.0,4,1,177.0,204.0,196.0,"",2016
8524074,747436,1097,39.0,4,1,35.0,45.0,38.0,"",2016
8524067,747436,1051,0.0,4,1,0.0,0.0,0.0,"",2016
8524100,747437,1091,487.0,4,1,437.0,533.0,490.0,"",2016
8524085,747437,1051,0.0,4,1,0.0,0.0,0.0,"",2016
8524092,747437,1097,30.2,4,1,17.0,42.0,31.0,"",2016
8524087,747437,1004,1.23,4,1,1.03,1.33,1.28,"",2016
8524101,747437,1094,198.0,4,1,193.0,207.0,196.0,"",2016
8524097,747437,1101,1.78,4,1,1.53,2.05,1.78,"",2016
8524094,747437,1089,5.26,4,1,3.85,6.73,5.23,"",2016
8524086,747437,1003,24.4,4,1,22.7,25.5,24.6,"",2016
8524102,747437,1095,3.03,4,1,2.91,3.26,2.97,"",2016
8524089,747437,1009,36.3,4,1,34.9,37.2,36.4,"",2016
8524093,747437,1098,0.757,4,1,0.676,0.851,0.75,"",2016
8524088,747437,1079,4.3,4,1,4.2,4.6,4.3,"",2016
8524091,747437,1087,152.0,4,1,140.0,161.0,154.0,"",2016
8524099,747437,1146,77.5,4,1,25.0,111.0,87.0,"",2016
8524098,747437,1102,672.0,4,1,491.0,809.0,694.0,"",2016
8524090,747437,1137,1130.0,4,1,1050.0,1210.0,1130.0,"",2016
8524096,747437,1090,166.0,4,1,164.0,170.0,164.0,"",2016
8524095,747437,1092,1340.0,4,1,1150.0,1440.0,1380.0,"",2016
8524113,747438,1092,1540.0,2,1,1540.0,1540.0,1540.0,"",2016
8524117,747438,1146,76.0,2,1,76.0,76.0,76.0,"",2016
8524116,747438,1102,384.0,2,1,384.0,384.0,384.0,"",2016
8524114,747438,1090,158.0,2,1,158.0,158.0,158.0,"",2016
8524110,747438,1097,26.0,2,1,26.0,26.0,26.0,"",2016
8524120,747438,1095,3.5,2,1,3.5,3.5,3.5,"",2016
8524108,747438,1137,1160.0,2,1,1160.0,1160.0,1160.0,"",2016
8524109,747438,1087,103.0,2,1,103.0,103.0,103.0,"",2016
8524107,747438,1009,36.6,2,1,36.6,36.6,36.6,"",2016
8524115,747438,1101,1.52,2,1,1.52,1.52,1.52,"",2016
8524112,747438,1089,6.95,2,1,6.95,6.95,6.95,"",2016
8524118,747438,1091,549.0,2,1,549.0,549.0,549.0,"",2016
8524103,747438,1051,0.0,2,1,0.0,0.0,0.0,"",2016
8524106,747438,1079,4.5,2,1,4.5,4.5,4.5,"",2016
8524104,747438,1003,25.0,2,1,25.0,25.0,25.0,"",2016
8524105,747438,1004,1.03,2,1,1.03,1.03,1.03,"",2016
8524119,747438,1094,211.0,2,1,211.0,211.0,211.0,"",2016
8524111,747438,1098,0.786,2,1,0.786,0.786,0.786,"",2016
8524121,747439,1051,0.0,60,1,0.0,0.0,0.0,"",2016
8524125,747439,1009,38.1,60,1,33.0,41.2,38.2,"",2016
8524127,747439,1087,137.0,60,1,90.0,246.0,130.0,"",2016
8524131,747439,1092,1490.0,60,1,1060.0,1810.0,1480.0,"",2016
8524129,747439,1098,0.947,60,1,0.755,1.23,0.946,"",2016
8524124,747439,1079,4.1,60,1,3.7,4.6,4.1,"",2016
8524134,747439,1102,607.0,60,1,204.0,1640.0,446.0,"",2016
8524126,747439,1137,1170.0,60,1,890.0,1480.0,1170.0,"",2016
8524132,747439,1090,164.0,60,1,140.0,209.0,162.0,"",2016
8524130,747439,1089,5.46,60,1,4.2,7.39,5.31,"",2016
8524138,747439,1095,3.26,60,1,2.57,4.22,3.22,"",2016
8524137,747439,1094,219.0,60,1,186.0,277.0,216.0,"",2016
8524135,747439,1146,191.0,60,1,56.0,313.0,202.0,"",2016
8524133,747439,1101,1.7,60,1,1.23,3.95,1.6,"",2016
8524122,747439,1003,23.4,60,1,20.6,26.5,23.7,"",2016
8524123,747439,1004,1.2,60,1,0.83,1.7,1.17,"",2016
8524136,747439,1091,491.0,60,1,376.0,606.0,492.0,"",2016
8524128,747439,1097,44.0,60,1,16.0,81.0,45.0,"",2016
8524153,747440,1146,79.0,4,1,78.0,80.0,79.0,"",2016
8524142,747440,1079,4.3,4,1,4.2,4.5,4.2,"",2016
8524144,747440,1137,1100.0,4,1,1030.0,1130.0,1120.0,"",2016
8524143,747440,1009,36.7,4,1,35.2,37.9,36.7,"",2016
8524141,747440,1004,1.31,4,1,1.12,1.45,1.34,"",2016
8524146,747440,1097,30.0,4,1,27.0,32.0,30.5,"",2016
8524147,747440,1098,0.865,4,1,0.802,0.897,0.88,"",2016
8524152,747440,1102,572.0,4,1,522.0,662.0,552.0,"",2016
8524140,747440,1003,25.9,4,1,25.4,27.0,25.6,"",2016
8524149,747440,1092,1490.0,4,1,1400.0,1580.0,1490.0,"",2016
8524145,747440,1087,98.0,4,1,94.0,103.0,98.0,"",2016
8524154,747440,1091,612.0,4,1,581.0,667.0,600.0,"",2016
